timestamp_greece,rss_MB,MemoryObjectSendStream,MemoryObjectStreamState,Event,_AsyncGeneratorContextManager,_GeneratorContextManager,TaskState
2025-10-28 16:07:50,18.19921875,0,0,49,0,79,50
2025-10-28 16:07:55,18.19921875,0,0,49,0,79,50
2025-10-28 16:08:01,18.19921875,0,0,49,0,79,50
2025-10-28 16:08:06,18.19921875,0,0,49,0,79,50
2025-10-28 16:08:12,18.19921875,0,0,49,0,79,50
2025-10-28 16:08:17,18.20703125,0,0,49,0,79,50
2025-10-28 16:08:22,18.2109375,0,0,49,0,79,50
2025-10-28 16:08:28,18.2109375,0,0,49,0,79,50
2025-10-28 16:08:33,18.21875,0,0,49,0,79,50
2025-10-28 16:08:38,18.21875,0,0,49,0,79,50
2025-10-28 16:08:44,18.22265625,0,0,49,0,79,50
2025-10-28 16:08:49,18.22265625,0,0,49,0,79,50
2025-10-28 16:08:54,18.22265625,0,0,49,0,79,50
2025-10-28 16:08:59,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:05,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:10,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:15,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:20,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:26,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:31,18.22265625,0,0,49,0,79,50
2025-10-28 16:09:36,18.08203125,0,0,49,0,79,50
2025-10-28 16:09:42,18.0859375,0,0,49,0,79,50
2025-10-28 16:09:47,18.0859375,0,0,49,0,79,50
2025-10-28 16:09:52,18.0859375,0,0,49,0,79,50
2025-10-28 16:09:58,18.0859375,0,0,49,0,79,50
2025-10-28 16:10:03,18.0859375,0,0,49,0,79,50
2025-10-28 16:10:08,18.0859375,0,0,49,0,79,50
2025-10-28 16:10:13,18.0859375,0,0,49,0,79,50
2025-10-28 16:10:19,18.0859375,0,0,49,0,79,50
2025-10-28 16:10:24,18.09765625,0,0,49,0,79,50
2025-10-28 16:10:29,18.09765625,0,0,49,0,79,50
2025-10-28 16:10:35,18.12109375,0,0,49,0,79,50
2025-10-28 16:10:40,18.12109375,0,0,49,0,79,50
2025-10-28 16:10:45,18.125,0,0,49,0,79,50
2025-10-28 16:10:51,18.125,0,0,49,0,79,50
2025-10-28 16:10:56,18.12890625,0,0,49,0,79,50
2025-10-28 16:11:01,18.12890625,0,0,49,0,79,50
2025-10-28 16:11:06,18.1328125,0,0,49,0,79,50
2025-10-28 16:11:12,18.1328125,0,0,49,0,79,50
2025-10-28 16:11:17,18.13671875,0,0,49,0,79,50
2025-10-28 16:11:22,18.13671875,0,0,49,0,79,50
2025-10-28 16:11:28,18.13671875,0,0,49,0,79,50
2025-10-28 16:11:33,18.13671875,0,0,49,0,79,50
2025-10-28 16:11:38,18.14453125,0,0,49,0,79,50
2025-10-28 16:11:43,18.14453125,0,0,49,0,79,50
2025-10-28 16:11:48,18.14453125,0,0,49,0,79,50
2025-10-28 16:11:54,18.14453125,0,0,49,0,79,50
2025-10-28 16:11:59,18.14453125,0,0,49,0,79,50
2025-10-28 16:12:04,18.14453125,0,0,49,0,79,50
2025-10-28 16:12:09,18.14453125,0,0,49,0,79,50
2025-10-28 16:12:15,18.15234375,0,0,49,0,79,50
2025-10-28 16:12:20,18.15234375,0,0,49,0,79,50
2025-10-28 16:12:25,18.15234375,0,0,49,0,79,50
2025-10-28 16:12:30,18.15234375,0,0,49,0,79,50
2025-10-28 16:12:35,18.15625,0,0,49,0,79,50
2025-10-28 16:12:41,18.15625,0,0,49,0,79,50
2025-10-28 16:12:46,18.15625,0,0,49,0,79,50
2025-10-28 16:12:51,18.15625,0,0,49,0,79,50
2025-10-28 16:12:56,18.15625,0,0,49,0,79,50
2025-10-28 16:13:02,18.15625,0,0,49,0,79,50
2025-10-28 16:13:07,18.16015625,0,0,49,0,79,50
2025-10-28 16:13:12,18.1640625,0,0,49,0,79,50
2025-10-28 16:13:18,18.16796875,0,0,49,0,79,50
2025-10-28 16:13:23,18.16796875,0,0,49,0,79,50
2025-10-28 16:13:28,18.16796875,0,0,49,0,79,50
2025-10-28 16:13:33,18.16796875,0,0,49,0,79,50
2025-10-28 16:13:39,18.16796875,0,0,49,0,79,50
2025-10-28 16:13:44,18.16796875,0,0,49,0,79,50
2025-10-28 16:13:49,18.171875,0,0,49,0,79,50
2025-10-28 16:13:55,18.171875,0,0,49,0,79,50
2025-10-28 16:14:00,18.171875,0,0,49,0,79,50
2025-10-28 16:14:05,18.171875,0,0,49,0,79,50
2025-10-28 16:14:10,18.17578125,0,0,49,0,79,50
2025-10-28 16:14:15,18.17578125,0,0,49,0,79,50
2025-10-28 16:14:21,18.17578125,0,0,49,0,79,50
2025-10-28 16:14:26,18.17578125,0,0,49,0,79,50
2025-10-28 16:14:31,18.17578125,0,0,49,0,79,50
2025-10-28 16:14:36,18.07421875,0,0,49,0,79,50
2025-10-28 16:14:42,18.078125,0,0,49,0,79,50
2025-10-28 16:14:47,18.078125,0,0,49,0,79,50
2025-10-28 16:14:52,18.078125,0,0,49,0,79,50
2025-10-28 16:14:57,18.078125,0,0,49,0,79,50
2025-10-28 16:15:03,18.078125,0,0,49,0,79,50
2025-10-28 16:15:08,18.078125,0,0,49,0,79,50
2025-10-28 16:15:13,18.078125,0,0,49,0,79,50
2025-10-28 16:15:18,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:24,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:29,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:35,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:40,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:45,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:51,18.14453125,0,0,49,0,79,50
2025-10-28 16:15:56,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:01,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:06,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:12,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:17,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:22,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:27,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:33,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:38,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:43,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:48,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:54,18.14453125,0,0,49,0,79,50
2025-10-28 16:16:59,18.14453125,0,0,49,0,79,50
2025-10-28 16:17:04,18.14453125,0,0,49,0,79,50
2025-10-28 16:17:09,18.15234375,0,0,49,0,79,50
2025-10-28 16:17:15,18.15234375,0,0,49,0,79,50
2025-10-28 16:17:20,18.15234375,0,0,49,0,79,50
2025-10-28 16:17:25,18.15234375,0,0,49,0,79,50
2025-10-28 16:17:30,18.15234375,0,0,49,0,79,50
2025-10-28 16:17:35,18.15234375,0,0,49,0,79,50
2025-10-28 16:17:41,18.15625,0,0,49,0,79,50
2025-10-28 16:17:46,18.16796875,0,0,49,0,79,50
2025-10-28 16:17:51,18.17578125,0,0,49,0,79,50
2025-10-28 16:17:56,18.17578125,0,0,49,0,79,50
2025-10-28 16:18:02,18.17578125,0,0,49,0,79,50
2025-10-28 16:18:07,18.17578125,0,0,49,0,79,50
2025-10-28 16:18:12,18.17578125,0,0,49,0,79,50
2025-10-28 16:18:18,18.1875,0,0,49,0,79,50
2025-10-28 16:18:23,18.1875,0,0,49,0,79,50
2025-10-28 16:18:28,18.1875,0,0,49,0,79,50
2025-10-28 16:18:33,18.1875,0,0,49,0,79,50
2025-10-28 16:18:39,18.1875,0,0,49,0,79,50
2025-10-28 16:18:44,18.19140625,0,0,49,0,79,50
2025-10-28 16:18:49,18.1953125,0,0,49,0,79,50
2025-10-28 16:18:54,18.1953125,0,0,49,0,79,50
2025-10-28 16:19:00,18.203125,0,0,49,0,79,50
2025-10-28 16:19:05,18.203125,0,0,49,0,79,50
2025-10-28 16:19:10,18.203125,0,0,49,0,79,50
2025-10-28 16:19:15,18.203125,0,0,49,0,79,50
2025-10-28 16:19:21,18.203125,0,0,49,0,79,50
2025-10-28 16:19:26,18.20703125,0,0,49,0,79,50
2025-10-28 16:19:31,18.20703125,0,0,49,0,79,50
2025-10-28 16:19:36,18.140625,0,0,49,0,79,50
2025-10-28 16:19:42,18.140625,0,0,49,0,79,50
2025-10-28 16:19:47,18.140625,0,0,49,0,79,50
2025-10-28 16:19:52,18.140625,0,0,49,0,79,50
2025-10-28 16:19:57,18.140625,0,0,49,0,79,50
2025-10-28 16:20:03,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:08,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:13,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:18,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:24,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:29,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:34,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:40,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:45,18.1484375,0,0,49,0,79,50
2025-10-28 16:20:50,18.15234375,0,0,49,0,79,50
2025-10-28 16:20:56,18.15234375,0,0,49,0,79,50
2025-10-28 16:21:01,18.15234375,0,0,49,0,79,50
2025-10-28 16:21:06,18.1640625,0,0,49,0,79,50
2025-10-28 16:21:12,18.1640625,0,0,49,0,79,50
2025-10-28 16:21:17,18.1640625,0,0,49,0,79,50
2025-10-28 16:21:22,18.1640625,0,0,49,0,79,50
2025-10-28 16:21:27,18.1640625,0,0,49,0,79,50
2025-10-28 16:21:33,18.16796875,0,0,53,0,13,50
2025-10-28 16:21:38,18.16796875,0,0,53,0,13,50
2025-10-28 16:21:43,18.16796875,0,0,53,0,13,50
2025-10-28 16:21:49,18.16796875,0,0,53,0,13,50
2025-10-28 16:21:54,18.16796875,0,0,53,0,13,50
2025-10-28 16:21:59,18.16796875,0,0,53,0,13,50
2025-10-28 16:22:04,18.16796875,0,0,53,0,13,50
2025-10-28 16:22:09,18.17578125,0,0,53,0,13,50
2025-10-28 16:22:15,18.17578125,0,0,53,0,13,50
2025-10-28 16:22:20,18.17578125,0,0,53,0,13,50
2025-10-28 16:22:25,18.18359375,0,0,53,0,13,50
2025-10-28 16:22:30,18.18359375,0,0,53,0,13,50
2025-10-28 16:22:36,18.18359375,0,0,53,0,13,50
2025-10-28 16:22:41,18.18359375,0,0,53,0,13,50
2025-10-28 16:22:46,18.19140625,0,0,53,0,13,50
2025-10-28 16:22:52,18.19140625,0,0,53,0,13,50
2025-10-28 16:22:57,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:02,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:07,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:13,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:18,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:23,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:28,18.19140625,0,0,53,0,13,50
2025-10-28 16:23:33,18.1953125,0,0,53,0,13,50
2025-10-28 16:23:39,18.1953125,0,0,53,0,13,50
2025-10-28 16:23:44,18.1953125,0,0,53,0,13,50
2025-10-28 16:23:49,18.1953125,0,0,53,0,13,50
2025-10-28 16:23:54,18.1953125,0,0,53,0,13,50
2025-10-28 16:24:00,18.1953125,0,0,53,0,13,50
2025-10-28 16:24:05,18.25,0,0,53,0,13,50
2025-10-28 16:24:10,18.25,0,0,53,0,13,50
2025-10-28 16:24:16,18.25,0,0,53,0,13,50
2025-10-28 16:24:21,18.25,0,0,53,0,13,50
2025-10-28 16:24:26,18.25,0,0,53,0,13,50
2025-10-28 16:24:31,18.25,0,0,53,0,13,50
2025-10-28 16:24:37,18.16796875,0,0,53,0,13,50
2025-10-28 16:24:42,18.16796875,0,0,53,0,13,50
2025-10-28 16:24:47,18.16796875,0,0,53,0,13,50
2025-10-28 16:24:52,18.16796875,0,0,53,0,13,50
2025-10-28 16:24:58,18.16796875,0,0,53,0,13,50
2025-10-28 16:25:03,18.16796875,0,0,53,0,13,50
2025-10-28 16:25:09,18.16796875,0,0,53,0,13,50
2025-10-28 16:25:14,18.16796875,0,0,53,0,13,50
2025-10-28 16:25:19,18.171875,0,0,53,0,13,50
2025-10-28 16:25:25,18.17578125,0,0,53,0,13,50
2025-10-28 16:25:30,18.17578125,0,0,53,0,13,50
2025-10-28 16:25:35,18.17578125,0,0,53,0,13,50
2025-10-28 16:25:40,18.1796875,0,0,53,0,13,50
2025-10-28 16:25:46,18.1796875,0,0,53,0,13,50
2025-10-28 16:25:51,18.1796875,0,0,53,0,13,50
2025-10-28 16:25:56,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:01,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:07,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:12,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:17,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:23,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:28,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:33,18.1796875,0,0,53,0,13,50
2025-10-28 16:26:39,18.18359375,0,0,53,0,13,50
2025-10-28 16:26:44,18.18359375,0,0,53,0,13,50
2025-10-28 16:26:49,18.18359375,0,0,53,0,13,50
2025-10-28 16:26:54,18.18359375,0,0,53,0,13,50
2025-10-28 16:27:00,18.1875,0,0,53,0,13,50
2025-10-28 16:27:05,18.1875,0,0,53,0,13,50
2025-10-28 16:27:10,18.1875,0,0,53,0,13,50
2025-10-28 16:27:15,18.1875,0,0,53,0,13,50
2025-10-28 16:27:21,18.1875,0,0,53,0,13,50
2025-10-28 16:27:26,18.1875,0,0,53,0,13,50
2025-10-28 16:27:31,18.1875,0,0,53,0,13,50
2025-10-28 16:27:37,18.1875,0,0,53,0,13,50
2025-10-28 16:27:42,18.1875,0,0,53,0,13,50
2025-10-28 16:27:47,18.1875,0,0,53,0,13,50
2025-10-28 16:27:52,18.1875,0,0,53,0,13,50
2025-10-28 16:27:58,18.1875,0,0,53,0,13,50
2025-10-28 16:28:03,18.1875,0,0,53,0,13,50
2025-10-28 16:28:08,18.1875,0,0,53,0,13,50
2025-10-28 16:28:14,18.1875,0,0,53,0,13,50
2025-10-28 16:28:19,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:24,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:30,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:35,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:40,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:45,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:51,18.19140625,0,0,53,0,13,50
2025-10-28 16:28:56,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:01,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:06,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:11,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:17,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:22,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:27,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:32,18.19140625,0,0,53,0,13,50
2025-10-28 16:29:38,17.90234375,0,0,53,0,13,50
2025-10-28 16:29:43,17.90234375,0,0,53,0,13,50
2025-10-28 16:29:48,17.90234375,0,0,53,0,13,50
2025-10-28 16:29:53,17.90234375,0,0,53,0,13,50
2025-10-28 16:29:59,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:04,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:09,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:14,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:20,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:25,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:30,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:35,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:41,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:46,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:51,17.90234375,0,0,53,0,13,50
2025-10-28 16:30:56,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:02,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:07,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:12,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:17,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:23,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:28,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:33,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:38,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:43,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:49,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:54,17.90234375,0,0,53,0,13,50
2025-10-28 16:31:59,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:04,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:10,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:15,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:20,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:25,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:30,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:36,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:41,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:46,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:51,17.90234375,0,0,53,0,13,50
2025-10-28 16:32:57,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:02,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:07,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:12,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:18,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:23,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:28,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:34,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:39,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:44,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:50,17.90234375,0,0,53,0,13,50
2025-10-28 16:33:55,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:00,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:06,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:11,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:16,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:21,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:26,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:32,17.97265625,0,0,53,0,13,50
2025-10-28 16:34:37,17.8359375,0,0,53,0,13,50
2025-10-28 16:34:42,17.8359375,0,0,53,0,13,50
2025-10-28 16:34:48,17.8359375,0,0,53,0,13,50
2025-10-28 16:34:53,17.8359375,0,0,53,0,13,50
2025-10-28 16:34:58,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:03,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:09,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:14,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:19,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:25,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:30,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:35,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:40,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:46,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:51,17.8359375,0,0,53,0,13,50
2025-10-28 16:35:56,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:01,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:07,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:12,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:17,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:23,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:28,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:33,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:39,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:44,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:49,17.8359375,0,0,53,0,13,50
2025-10-28 16:36:54,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:00,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:05,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:10,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:16,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:21,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:26,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:32,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:37,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:42,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:47,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:53,17.8359375,0,0,53,0,13,50
2025-10-28 16:37:58,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:03,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:09,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:14,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:20,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:25,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:31,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:36,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:41,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:47,17.8359375,0,0,53,0,13,50
2025-10-28 16:38:52,17.83984375,0,0,53,0,13,50
2025-10-28 16:38:57,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:02,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:07,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:13,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:18,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:23,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:28,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:34,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:39,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:44,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:49,17.83984375,0,0,53,0,13,50
2025-10-28 16:39:55,17.83984375,0,0,53,0,13,50
2025-10-28 16:40:00,17.83984375,0,0,53,0,13,50
2025-10-28 16:40:05,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:10,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:16,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:21,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:26,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:31,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:36,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:42,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:47,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:52,17.84765625,0,0,53,0,13,50
2025-10-28 16:40:58,17.84765625,0,0,53,0,13,50
2025-10-28 16:41:03,17.875,0,0,53,0,13,50
2025-10-28 16:41:08,17.875,0,0,53,0,13,50
2025-10-28 16:41:13,17.875,0,0,53,0,13,50
2025-10-28 16:41:18,17.875,0,0,53,0,13,50
2025-10-28 16:41:24,17.875,0,0,53,0,13,50
2025-10-28 16:41:29,17.875,0,0,53,0,13,50
2025-10-28 16:41:34,17.875,0,0,53,0,13,50
2025-10-28 16:41:39,17.875,0,0,53,0,13,50
2025-10-28 16:41:45,17.875,0,0,53,0,13,50
2025-10-28 16:41:50,17.875,0,0,53,0,13,50
2025-10-28 16:41:55,17.875,0,0,53,0,13,50
2025-10-28 16:42:00,17.875,0,0,53,0,13,50
2025-10-28 16:42:06,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:11,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:16,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:21,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:27,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:32,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:37,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:42,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:48,17.87890625,0,0,53,0,13,50
2025-10-28 16:42:53,17.8828125,0,0,53,0,13,50
2025-10-28 16:42:58,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:03,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:09,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:14,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:19,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:24,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:30,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:35,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:40,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:45,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:51,17.8828125,0,0,53,0,13,50
2025-10-28 16:43:56,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:01,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:06,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:12,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:17,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:22,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:27,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:33,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:38,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:43,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:48,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:54,17.8828125,0,0,53,0,13,50
2025-10-28 16:44:59,17.8828125,0,0,53,0,13,50
2025-10-28 16:45:04,17.8828125,0,0,53,0,13,50
2025-10-28 16:45:09,17.91796875,0,0,53,0,13,50
2025-10-28 16:45:14,17.91796875,0,0,53,0,13,50
2025-10-28 16:45:20,17.921875,0,0,53,0,13,50
2025-10-28 16:45:25,17.921875,0,0,53,0,13,50
2025-10-28 16:45:30,17.921875,0,0,53,0,13,50
2025-10-28 16:45:35,17.921875,0,0,53,0,13,50
2025-10-28 16:45:41,17.921875,0,0,53,0,13,50
2025-10-28 16:45:46,17.921875,0,0,53,0,13,50
2025-10-28 16:45:51,17.921875,0,0,53,0,13,50
2025-10-28 16:45:56,17.921875,0,0,53,0,13,50
2025-10-28 16:46:01,17.921875,0,0,53,0,13,50
2025-10-28 16:46:07,17.921875,0,0,53,0,13,50
2025-10-28 16:46:12,17.921875,0,0,53,0,13,50
2025-10-28 16:46:17,17.921875,0,0,53,0,13,50
2025-10-28 16:46:22,17.921875,0,0,53,0,13,50
2025-10-28 16:46:28,17.921875,0,0,53,0,13,50
2025-10-28 16:46:33,17.921875,0,0,53,0,13,50
2025-10-28 16:46:38,17.921875,0,0,53,0,13,50
2025-10-28 16:46:43,17.921875,0,0,53,0,13,50
2025-10-28 16:46:49,17.921875,0,0,53,0,13,50
2025-10-28 16:46:54,17.921875,0,0,53,0,13,50
2025-10-28 16:46:59,17.921875,0,0,53,0,13,50
2025-10-28 16:47:04,17.921875,0,0,53,0,13,50
2025-10-28 16:47:09,17.921875,0,0,53,0,13,50
2025-10-28 16:47:15,17.921875,0,0,53,0,13,50
2025-10-28 16:47:20,17.921875,0,0,53,0,13,50
2025-10-28 16:47:25,17.921875,0,0,53,0,13,50
2025-10-28 16:47:31,17.921875,0,0,53,0,13,50
